label,text
0,havent given bouquet flower plummet price relev read today lethal covid citizen
0,absolut paradigmat shift demand recommend retail therapi sure see spike consum commod price rise amid outbreak initi us consum debt appear food stock pile
0,still organ name one way posit coronaviru pandem far tell
0,miss boyfriend like oil price skyrocketingtruck strand far worri shop increas price stabliz
0,west texa produc extra mile protect hotlin abus
0,sure said stabl incred bad anyway
0,understand consum mailboxsmgov net
0,lockdown threaten week ago brother hous meitei commun thank hoosier cautiou consum resourc econom social trip groceri restaur shop stop hoard
0,us immedi hand clean prevent limit
0,paxtonhernan econom issu low price
0,weekli shop take note go world consumerwastedriven societi covid give money ident trophi cabinet arsen democraci moreov hydrogener dam full vid nurs urg white hous price fall co pmoindia narendramodi realdonaldtrump hand clean distanc
0,ticket price covid pandem proof vest hand sanitis mini uv light chive frickin squeez bottl dew zero paid right cant get longer allow enter histor output
0,stock food system lie
0,new york citi top prepay meter read unitel hero wear drywal dust settl covid crisi hand soap toilet paper hous import price govt must make even critic drug hydroxychloroquin drug went hungri peopl buy food price kenya richard branson expect largest retail consum warn risk sharpli friday left behind chinathey close find spot gloom glimmer hope panic day week panic buyer empti shelv dont even tho live dont run space supermarket
0,via financialxpress ptinew congress infect thousand famili suppli chain farmer dump milk cascad effect encourag file credibl fight peopl fight pandem come super apologet could spread coronaviru panic buyer
0,makoyamianchol world two week neg much panic shop everi two walmart year brexit n
0,edp sure
0,ghmc mobil data black swan amp vulner self fulfil propheci keep bump mani overwork groceri store normal life
0,let us economi consum protect isol period read alreadi unavoid latin america orang
0,jacketslindsey quarantin norm
0,updat part quarantin yet read ckirkham jldastin
0,hindustan unilev commit takeorpay ga
0,let toilet paper jump point stay beyond price lower demand
0,msnbc fire today told knock price like world food bank overrun custom popul face difficulti access account gon na die hour store old scheme scam us book onlin deliveri
0,food bank via wsj farmer market
0,randyrrquaid quit bad thank consum panic shop store risk mani
0,peopl live use panic fe price take serious curfew
0,sampp mark
0,selfish custom cbut your basebal wrestlemania worthless due last week attempt weather period larg declin
0,citi small pool troubl hint someth choos right thing may ask share us agricultur organ deliv state emerg personnel refus wast enough
0,milk produc enough food home order ignor govt misus inconclus evid grocer say use worldwid problem foreign retail ampcarri orillia turn home remedi fight amidst global health condit covid lockdown
0,larg swing govern must control spay neuter children day
0,sever ill sane reason
0,surg amid covid crisi onlin shop across us empti
0,feel squeez demand us canada huntingfish part moronaviru version singlehandedli destroy fact took aquarium cleaner
0,covid arm ammunit
0,sing along way trick stop send threaten shop latter need search egg milk drain
0,eateri amp post offic professor deb friedman explain crisi face mask touch face mask detol toilet paper hand sanit empti shelv heartbreak peopl bring seder box syracusecrunch upstatenew need one want buy hold togeth go shop onlin platform damag anim transport offici death rate groceri store mouth said weigh heavili reli consum
0,stop includ american shop local late supermarket record level hoarder work
0,kinda suspici email address crisi
0,cure hike crisi also hoard stay follow rule attorney gener idioci corona v high amount emptyshelv supermarket pleas retweet
0,prepper prepar social media file complaint click collect point covid scare death patient introduc claus find
0,samirmadani oil covid crisi imposs peopl nose slight head trump essenti stop buy alreadi went bigger angrier better stay firmli mark
0,wait peopl western lockdown affect
0,like offset impact american continu advertis around dumb selfish respons crematoriumcoronaviru uk store freak still need give back soon item drove hour senior citizen countri agre cut back shop promot council respons covid depart store fear financ compani own corner shop readi
0,onlin shop leav today ga price plung five oilfield huge prioriti world today
0,covid pandem sweep rug poor peopl go supermarket need remov hd serious investig complaint call nation guard nurs urg expand paid leav
0,peopl amp sneez daili time saw man grew exponenti rate may file consum affair minist say done everywher
0,corona tough take covid arrest tri persist consum alert bewar scam checker backback forc come racism panic
0,majortomato independ seller contact lot hometown eateri turn neighbour amp firemen effort provid best thing iv fund sinc viru outbreak via
0,solut
0,supermarket today scare peopl take advantag greedi peopl cant get groceri store w today chines viru area stay home certainli good lettuc ridicul bare due russia amp never whether export implic covid outbreak covid retail worker full time involv covid
0,small busi news one day dont panic buy detachedaz crtm debamey
0,blackroomsec im claim made product disinfect ride everi time feel putin respons odd time
0,help numer report prison estat rock bottom left
0,upset inconveni end
0,final sound advic vulner
